Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
52682065,Kike Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,91-19 37 Avenue,,Queens,11372,40.750656398894,-73.875687870305,212-505-9408,You can find free safer sex products inside a dispenser located near th front door by the coat rack of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 9:00 PM,9:00 AM - 10:00 PM,9:00 AM - 10:00 PM,9:00 AM - 9:00 PM,true,false,false,,,403,25,27500,4036040,4014650037,QN28
52682238,Unity Fellowship Church,Free Safer Sex Products,Condoms and Lubricant,,Faith-Based Organization,Christian Organization,521 West 126 Street,,Manhattan,10027,40.814843826196,-73.956304314683,,You can find free safer sex products inside a fishbowl located in the front near the door of the Faith Based Organization. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,2:00 PM - 4:00 PM,true,true,true,,,109,7,21900,1084122,1019830011,MN06
52682099,Medisys Hollis,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,"188-03 Jamaica Avenue,first floor",,Queens,11423,40.710903733314,-73.770569636935,718-651-2797,You can find free safer sex products inside a dispenser located near front entrance of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,false,false,,,412,23,48000,4222077,4104430020,QN61
52681942,Columbia Community Partnership for Health,Free Safer Sex Products,Condoms and Lubricant,,Education,College/University,"390 Fort Washington Avenue,Ground Floor",,Manhattan,10033,40.848242347384,-73.939344612694,646-697-2274,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,,,true,true,true,,,112,10,26500,1064256,1021760005,MN36
52681916,Brooklyn Community Pride Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,1360 Fulton Street,,Brooklyn,11216,40.68017867339,-73.945930068996,212-243-2901,You can find free safer sex products inside a fishbowl located near the entrance of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,12:00 PM - 8:00 PM,2:00 PM - 10:00 PM,10:00 AM - 4:00 PM,true,false,true,,,303,36,24700,3329709,3018620001,BK61
52681990,East Side Club,Free Safer Sex Products,Condoms and Lubricant,,Business,Sauna/Spa,"227 East 56 Street,6th Floor",,Manhattan,10022,40.759260762449,-73.967267421026,212-876-2300,You can find free safer sex products inside a dispenser located on the counter of the Sauna/Spa. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,106,4,10800,1038592,1013300011,MN19
52681958,Crazy Monkey Tattoo,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,882 Broadway,,Brooklyn,11206,40.698204782667,-73.937451260877,212-229-2988,You can find free safer sex products inside a dispenser located near entrance of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,303,36,28700,3042862,3015820013,BK35
52682042,HIV Services,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,"234 East 149 Street,4C/183",,Bronx,10451,40.81773378028,-73.924155139519,718 579-5673,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,8:30 AM - 4:30 PM,,,true,true,true,,,201,17,6500,2097050,2023350016,BX34
52681981,Don't Tell Mama,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,343 West 46 Street,,Manhattan,10036,40.760332633134,-73.989196053213,718-538-7427,You can find free safer sex products inside a fishbowl located in the back of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 2:30 AM,4:00 PM - 2:30 AM,4:00 PM - 2:30 AM,4:00 PM - 2:30 AM,4:00 PM - 3:30 AM,4:00 PM - 3:30 AM,4:00 PM - 2:30 AM,true,false,true,,,104,3,12700,1025083,1010370113,MN15
52682025,Harlem United,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"306 Lenox Avenue,2nd Floor",,Manhattan,10027,40.808040365309,-73.945273111172,212-803-2850,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,,110,9,20000,1053494,1017230001,MN11
52682107,Milk and Honey (Formerly Island Tattoo),Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,819 Castleton Avenue,,Staten Island,10310,40.634729335572,-74.109633219718,,You can find free safer sex products inside a fishbowl located in the back of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,501,49,10500,5106579,5001510076,SI35
52682080,Les Hommes,Free Safer Sex Products,Condoms and Lubricant,,Business,Sex Store,"217-B West 80 Street,2nd Floor",,Manhattan,0,0,0,718-240-0400,You can find free safer sex products inside a fishbowl located in the front of the Sex Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,true,false,true,,,,,,,1,
52682072,La Famosa Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,121 East Tremont Avenue,,Bronx,10453,40.850482479732,-73.907117949207,,You can find free safer sex products inside a dispenser located in the back of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,205,14,24100,2007656,2028070032,BX41
52681904,Boriken Neighborhood Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"2265 3 Avenue,Basement",,Manhattan,10035,40.80248058481,-73.936688283957,(212) 289-6650,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 6:00 PM,8:00 AM - 5:00 PM,8:00 AM - 6:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 4:00 PM,,true,true,true,,<a href=www.boriken.org>Visit this organization's website</a>,111,8,19400,1054630,1017880001,MN34
52681951,Community Healthcare Network - Williamsburg Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"94-98 Manhattan Avenue,n/a",,Brooklyn,11206,40.705512316785,-73.944639862371,(718) 388-0390,You can find free safer sex products inside a dispenser located near the entrance of the Government Building. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,10:00 AM - 6:00 PM,10:00 AM - 6:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 4:00 PM,,true,true,true,,<a href=www.chnnyc.org>Visit this organization's website</a>,301,34,50500,3071335,3030790006,BK90
52682153,Office of the Public Advocate,Free Safer Sex Products,Condoms and Lubricant,,Government,Elected Official,"1 Centre Street,15th floor North",,Manhattan,10007,40.71299412305,-74.004180703959,9172840690,"For free safer sex products visit our constituent Services office between 10:00 am  - 4:00 pm.  where you will find condoms and lubricant on the right side of the entrance . Additionally, our office has a staffed reception area for assistance if needed. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",19000101000000.000000000,19000101000000.000000000,10:00 AM - 4:00 PM,10:00 AM - 4:00 PM,10:00 AM - 4:00 PM,10:00 AM - 4:00 PM,10:00 AM - 4:00 PM,,,true,true,true,,,101,1,2900,1001394,1001210001,MN27
52682231,Tremont Neighborhood Health Action Center,Free Safer Sex Products,Condoms and Lubricant,,Government,Government Agency,1826 Arthur Avenue,,Bronx,10457,40.84407633548,-73.894480484261,(718) 299-3429,You can find free safer sex products inside a dispenser located in the lobby of the Government Building. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 4:00 PM,,true,true,false,,<a href=https://www1.nyc.gov/site/doh/health/neighborhood-health/neighborhood-health-action-centers.page>Visit this organization's website</a>,206,17,36901,2009891,2029450018,BX17
52681994,Evolution,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,76-19 Roosevelt Avenue,,Queens,11372,40.747066485976,-73.889322254379,,You can find free safer sex products inside a dispenser located downstairs near the exit of the Night Club. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,403,25,28700,4029880,4012870037,QN28
52682068,Klimat,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,77 East 7 Street,,Manhattan,10003,40.727323843973,-73.986567626652,,You can find free safer sex products inside a dispenser located in the back near the restroom of the Restaurant. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,103,2,3800,1006346,1004490043,MN22
52681902,Boriken Neighborhood Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"2265 3 Avenue,Basement",,Manhattan,10035,40.80248058481,-73.936688283957,(212) 289-6650,You can find free safer sex products inside a dispenser/ fishbowls located all around the center of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 6:00 PM,8:00 AM - 5:00 PM,8:00 AM - 6:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 4:00 PM,,true,false,false,,<a href=www.boriken.org>Visit this organization's website</a>,111,8,19400,1054630,1017880001,MN34
52682210,The Charleston,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,174 Bedford Avenue,,Brooklyn,11249,40.718061397734,-73.957489924582,,You can find free safer sex products inside a fishbowl located by the ATM of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,12:00 PM - 4:00 PM,true,false,true,,,301,33,55300,3061926,3023190022,BK73
52681973,Delancey Lounge,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,168 Delancey Street,,Manhattan,10002,40.717659397089,-73.985563112203,,You can find free safer sex products inside a fishbowl located in the upstairs bar area of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,103,1,1402,1004214,1003480075,MN28
